entity:sample_id	depmapID	HC2_bai	HC2_bam	HC2_md5	HC_bai	HC_bam	HC_md5	participant	RD_bai	RD_bam	RD_md5	RNAseq_bai	RNAseq_bam	RNAseq_md5	RRBS_bai	RRBS_bam	RRBS_md5	TERTp_bai	TERTp_bam	TERTp_md5	WES_bai	WES_bam	WES_md5	WGS2_bai	WGS2_bam	WGS2_md5	WGS_bai	WGS_bam	WGS_md5
CAL27_UPPER_AERODIGESTIVE_TRACT	ACH-000832				gs://fc-d6928784-e5c9-4059-807f-38fdd22ea1d4/xchip/cle/data/sequencing/1650HC_plus_addons/CAL27_UPPER_AERODIGESTIVE_TRACT.bam.bai	gs://fc-d6928784-e5c9-4059-807f-38fdd22ea1d4/xchip/cle/data/sequencing/1650HC_plus_addons/CAL27_UPPER_AERODIGESTIVE_TRACT.bam	gs://fc-d6928784-e5c9-4059-807f-38fdd22ea1d4/xchip/cle/data/sequencing/1650HC_plus_addons/CAL27_UPPER_AERODIGESTIVE_TRACT.bam.md5	CAL27_UPPER_AERODIGESTIVE_TRACT	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G16640/CAL_27/current/CAL_27.bai	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G16640/CAL_27/current/CAL_27.bam	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G16640/CAL_27/current/CAL_27.bam.md5	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/G20497.CAL_27.2.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/G20497.CAL_27.2.bam	85fa0f7f1c913d87d3e72532929a1595	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G29750/CAL_27/v1/CAL_27.bai	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G29750/CAL_27/v1/CAL_27.bam	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G29750/CAL_27/v1/CAL_27.bam.md5										gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G16473/CAL_27/v1/CAL_27.bai	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G16473/CAL_27/v1/CAL_27.bam	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G16473/CAL_27/v1/CAL_27.bam.md5
CAL29_URINARY_TRACT	ACH-000142				gs://fc-d6928784-e5c9-4059-807f-38fdd22ea1d4/xchip/cle/data/sequencing/1650HC_plus_addons/CAL29_URINARY_TRACT.bam.bai	gs://fc-d6928784-e5c9-4059-807f-38fdd22ea1d4/xchip/cle/data/sequencing/1650HC_plus_addons/CAL29_URINARY_TRACT.bam	gs://fc-d6928784-e5c9-4059-807f-38fdd22ea1d4/xchip/cle/data/sequencing/1650HC_plus_addons/CAL29_URINARY_TRACT.bam.md5	CAL29_URINARY_TRACT	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G16640/CAL-29/current/CAL-29.bai	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G16640/CAL-29/current/CAL-29.bam	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G16640/CAL-29/current/CAL-29.bam.md5	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/G27389.CAL-29.1.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/G27389.CAL-29.1.bam	1bfd7fd6c850d5e781bc2b9163ed2748	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G29750/CAL-29/v1/CAL-29.bai	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G29750/CAL-29/v1/CAL-29.bam	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G29750/CAL-29/v1/CAL-29.bam.md5												
CAL33_UPPER_AERODIGESTIVE_TRACT	ACH-000518				gs://fc-d6928784-e5c9-4059-807f-38fdd22ea1d4/xchip/cle/data/sequencing/1650HC_plus_addons/CAL33_UPPER_AERODIGESTIVE_TRACT.bam.bai	gs://fc-d6928784-e5c9-4059-807f-38fdd22ea1d4/xchip/cle/data/sequencing/1650HC_plus_addons/CAL33_UPPER_AERODIGESTIVE_TRACT.bam	gs://fc-d6928784-e5c9-4059-807f-38fdd22ea1d4/xchip/cle/data/sequencing/1650HC_plus_addons/CAL33_UPPER_AERODIGESTIVE_TRACT.bam.md5	CAL33_UPPER_AERODIGESTIVE_TRACT	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G16640/CAL-33/current/CAL-33.bai	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G16640/CAL-33/current/CAL-33.bam	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G16640/CAL-33/current/CAL-33.bam.md5	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/G27381.CAL-33.1.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/G27381.CAL-33.1.bam	e1ecb2753b8dc16ca41e024522e6080f	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G29750/CAL-33/v2/CAL-33.bai	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G29750/CAL-33/v2/CAL-33.bam	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G29750/CAL-33/v2/CAL-33.bam.md5												
CAL51_BREAST	ACH-000856				gs://fc-d6928784-e5c9-4059-807f-38fdd22ea1d4/xchip/cle/data/sequencing/1650HC_plus_addons/CAL51_BREAST.bam.bai	gs://fc-d6928784-e5c9-4059-807f-38fdd22ea1d4/xchip/cle/data/sequencing/1650HC_plus_addons/CAL51_BREAST.bam	gs://fc-d6928784-e5c9-4059-807f-38fdd22ea1d4/xchip/cle/data/sequencing/1650HC_plus_addons/CAL51_BREAST.bam.md5	CAL51_BREAST	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G16640/CAL-51/current/CAL-51.bai	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G16640/CAL-51/current/CAL-51.bam	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G16640/CAL-51/current/CAL-51.bam.md5	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/G26176.CAL-51.2.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/G26176.CAL-51.2.bam	ce0d7c01b8211095b0c78fe0449065ec	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G29750/CAL-51/v1/CAL-51.bai	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G29750/CAL-51/v1/CAL-51.bam	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G29750/CAL-51/v1/CAL-51.bam.md5										gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G32831/CAL-51/v1/CAL-51.bai	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G32831/CAL-51/v1/CAL-51.bam	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G32831/CAL-51/v1/CAL-51.bam.md5
CAL54_KIDNEY	ACH-000457				gs://fc-d6928784-e5c9-4059-807f-38fdd22ea1d4/xchip/cle/data/sequencing/1650HC_plus_addons/CAL54_KIDNEY.bam.bai	gs://fc-d6928784-e5c9-4059-807f-38fdd22ea1d4/xchip/cle/data/sequencing/1650HC_plus_addons/CAL54_KIDNEY.bam	gs://fc-d6928784-e5c9-4059-807f-38fdd22ea1d4/xchip/cle/data/sequencing/1650HC_plus_addons/CAL54_KIDNEY.bam.md5	CAL54_KIDNEY	gs://fc-d6928784-e5c9-4059-807f-38fdd22ea1d4/xchip/cle/analysis/bielski/raindance/CAL-54.bai	gs://fc-d6928784-e5c9-4059-807f-38fdd22ea1d4/xchip/cle/analysis/bielski/raindance/CAL-54.bam	gs://fc-d6928784-e5c9-4059-807f-38fdd22ea1d4/xchip/cle/analysis/bielski/raindance/CAL-54.bam.md5	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/G27379.CAL-54.1.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/G27379.CAL-54.1.bam	a104a8e5740cfeb78881669a37330f87	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G29750/CAL-54/v1/CAL-54.bai	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G29750/CAL-54/v1/CAL-54.bam	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G29750/CAL-54/v1/CAL-54.bam.md5										gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G32831/CAL-54/v1/CAL-54.bai	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G32831/CAL-54/v1/CAL-54.bam	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G32831/CAL-54/v1/CAL-54.bam.md5
CAL62_THYROID	ACH-000174				gs://fc-d6928784-e5c9-4059-807f-38fdd22ea1d4/xchip/cle/data/sequencing/1650HC_plus_addons/CAL62_THYROID.bam.bai	gs://fc-d6928784-e5c9-4059-807f-38fdd22ea1d4/xchip/cle/data/sequencing/1650HC_plus_addons/CAL62_THYROID.bam	gs://fc-d6928784-e5c9-4059-807f-38fdd22ea1d4/xchip/cle/data/sequencing/1650HC_plus_addons/CAL62_THYROID.bam.md5	CAL62_THYROID	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G16640/CAL-62/current/CAL-62.bai	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G16640/CAL-62/current/CAL-62.bam	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G16640/CAL-62/current/CAL-62.bam.md5	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/G41746.CAL-62.5.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/G41746.CAL-62.5.bam	f790145e486588302780a3db512baebd	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G29750/CAL-62/v1/CAL-62.bai	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G29750/CAL-62/v1/CAL-62.bam	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G29750/CAL-62/v1/CAL-62.bam.md5												
CAL78_BONE	ACH-000516				gs://fc-d6928784-e5c9-4059-807f-38fdd22ea1d4/xchip/cle/data/sequencing/1650HC_plus_addons/CAL78_BONE.bam.bai	gs://fc-d6928784-e5c9-4059-807f-38fdd22ea1d4/xchip/cle/data/sequencing/1650HC_plus_addons/CAL78_BONE.bam	gs://fc-d6928784-e5c9-4059-807f-38fdd22ea1d4/xchip/cle/data/sequencing/1650HC_plus_addons/CAL78_BONE.bam.md5	CAL78_BONE				gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/G30615.CAL-78.1.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/G30615.CAL-78.1.bam	b3b400bb5351b0c4345138d11a2953d8															
CAL851_BREAST	ACH-000857				gs://fc-d6928784-e5c9-4059-807f-38fdd22ea1d4/xchip/cle/data/sequencing/1650HC_plus_addons/CAL-85-1.merged.bai	gs://fc-d6928784-e5c9-4059-807f-38fdd22ea1d4/xchip/cle/data/sequencing/1650HC_plus_addons/CAL-85-1.merged.bam	gs://fc-d6928784-e5c9-4059-807f-38fdd22ea1d4/xchip/cle/data/sequencing/1650HC_plus_addons/CAL-85-1.merged.bam.md5	CAL851_BREAST	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G16640/CAL-85-1/current/CAL-85-1.bai	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G16640/CAL-85-1/current/CAL-85-1.bam	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G16640/CAL-85-1/current/CAL-85-1.bam.md5	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/G27330.CAL-85-1.1.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/G27330.CAL-85-1.1.bam	12d1415ffdf94172794c5d86c070c2d3	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G29750/CAL-85-1/v1/CAL-85-1.bai	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G29750/CAL-85-1/v1/CAL-85-1.bam	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G29750/CAL-85-1/v1/CAL-85-1.bam.md5										gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G32831/CAL-85-1/v1/CAL-85-1.bai	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G32831/CAL-85-1/v1/CAL-85-1.bam	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G32831/CAL-85-1/v1/CAL-85-1.bam.md5
CALU1_LUNG	ACH-000511				gs://fc-d6928784-e5c9-4059-807f-38fdd22ea1d4/xchip/cle/data/sequencing/1650HC_plus_addons/CALU1_LUNG.bam.bai	gs://fc-d6928784-e5c9-4059-807f-38fdd22ea1d4/xchip/cle/data/sequencing/1650HC_plus_addons/CALU1_LUNG.bam	gs://fc-d6928784-e5c9-4059-807f-38fdd22ea1d4/xchip/cle/data/sequencing/1650HC_plus_addons/CALU1_LUNG.bam.md5	CALU1_LUNG	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G16640/Calu-1/current/Calu-1.bai	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G16640/Calu-1/current/Calu-1.bam	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G16640/Calu-1/current/Calu-1.bam.md5	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/G20486.Calu-1.2.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/G20486.Calu-1.2.bam	e1abb21ab89586fd8b82353134baa1da	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G29750/Calu-1/v3/Calu-1.bai	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G29750/Calu-1/v3/Calu-1.bam	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G29750/Calu-1/v3/Calu-1.bam.md5				gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.Calu-1.2.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.Calu-1.2.bam	f4b43b71430b5061583a11b748f27c14				gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G16373/Calu-1/v1/Calu-1.bai	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G16373/Calu-1/v1/Calu-1.bam	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G16373/Calu-1/v1/Calu-1.bam.md5
CALU3_LUNG	ACH-000392				gs://fc-d6928784-e5c9-4059-807f-38fdd22ea1d4/xchip/cle/data/sequencing/1650HC_plus_addons/CALU3_LUNG.bam.bai	gs://fc-d6928784-e5c9-4059-807f-38fdd22ea1d4/xchip/cle/data/sequencing/1650HC_plus_addons/CALU3_LUNG.bam	gs://fc-d6928784-e5c9-4059-807f-38fdd22ea1d4/xchip/cle/data/sequencing/1650HC_plus_addons/CALU3_LUNG.bam.md5	CALU3_LUNG				gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/G27323.Calu-3.1.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/G27323.Calu-3.1.bam	15e63ba0c46948a87d997562706a4943	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G29750/Calu-3/v2/Calu-3.bai	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G29750/Calu-3/v2/Calu-3.bam	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G29750/Calu-3/v2/Calu-3.bam.md5	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/C1926/Calu-3/current/Calu-3.bai	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/C1926/Calu-3/current/Calu-3.bam	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/C1926/Calu-3/current/Calu-3.bam.md5	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.Calu-3.2.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.Calu-3.2.bam	33f45ee9dd12562adea2acfeab9cc00d						
CALU6_LUNG	ACH-000264				gs://fc-d6928784-e5c9-4059-807f-38fdd22ea1d4/xchip/cle/data/sequencing/1650HC_plus_addons/CALU6_LUNG.bam.bai	gs://fc-d6928784-e5c9-4059-807f-38fdd22ea1d4/xchip/cle/data/sequencing/1650HC_plus_addons/CALU6_LUNG.bam	gs://fc-d6928784-e5c9-4059-807f-38fdd22ea1d4/xchip/cle/data/sequencing/1650HC_plus_addons/CALU6_LUNG.bam.md5	CALU6_LUNG	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G16640/Calu-6/current/Calu-6.bai	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G16640/Calu-6/current/Calu-6.bam	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G16640/Calu-6/current/Calu-6.bam.md5	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/G27328.Calu-6.1.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/G27328.Calu-6.1.bam	1bf75f011cdcf5c692fc3456afb515cf	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G29750/Calu-6/v1/Calu-6.bai	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G29750/Calu-6/v1/Calu-6.bam	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G29750/Calu-6/v1/Calu-6.bam.md5										gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G32831/Calu-6/v2/Calu-6.bai	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G32831/Calu-6/v2/Calu-6.bam	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G32831/Calu-6/v2/Calu-6.bam.md5
CAMA1_BREAST	ACH-000783				gs://fc-d6928784-e5c9-4059-807f-38fdd22ea1d4/xchip/cle/data/sequencing/1650HC_plus_addons/CAMA1_BREAST.bam.bai	gs://fc-d6928784-e5c9-4059-807f-38fdd22ea1d4/xchip/cle/data/sequencing/1650HC_plus_addons/CAMA1_BREAST.bam	gs://fc-d6928784-e5c9-4059-807f-38fdd22ea1d4/xchip/cle/data/sequencing/1650HC_plus_addons/CAMA1_BREAST.bam.md5	CAMA1_BREAST	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G16640/CAMA-1/current/CAMA-1.bai	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G16640/CAMA-1/current/CAMA-1.bam	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G16640/CAMA-1/current/CAMA-1.bam.md5	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/G27334.CAMA-1.1.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/G27334.CAMA-1.1.bam	b2e18612ef7ad3af54d7aea6ce171b38	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G29750/CAMA-1/v2/CAMA-1.bai	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G29750/CAMA-1/v2/CAMA-1.bam	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G29750/CAMA-1/v2/CAMA-1.bam.md5										gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G32831/CAMA-1/v3/CAMA-1.bai	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G32831/CAMA-1/v3/CAMA-1.bam	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G32831/CAMA-1/v3/CAMA-1.bam.md5
CAOV3_OVARY	ACH-000713				gs://fc-d6928784-e5c9-4059-807f-38fdd22ea1d4/xchip/cle/data/sequencing/1650HC_plus_addons/CAOV3_OVARY.bam.bai	gs://fc-d6928784-e5c9-4059-807f-38fdd22ea1d4/xchip/cle/data/sequencing/1650HC_plus_addons/CAOV3_OVARY.bam	gs://fc-d6928784-e5c9-4059-807f-38fdd22ea1d4/xchip/cle/data/sequencing/1650HC_plus_addons/CAOV3_OVARY.bam.md5	CAOV3_OVARY	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G16640/Caov-3/current/Caov-3.bai	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G16640/Caov-3/current/Caov-3.bam	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G16640/Caov-3/current/Caov-3.bam.md5	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/G26242.Caov-3.2.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/G26242.Caov-3.2.bam	d6a48d712505e30a747b7984da55b0a9	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G29750/Caov-3/v1/Caov-3.bai	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G29750/Caov-3/v1/Caov-3.bam	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G29750/Caov-3/v1/Caov-3.bam.md5										gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G32831/Caov-3/v2/Caov-3.bai	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G32831/Caov-3/v2/Caov-3.bam	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G32831/Caov-3/v2/Caov-3.bam.md5
CAOV4_OVARY	ACH-000103				gs://fc-d6928784-e5c9-4059-807f-38fdd22ea1d4/xchip/cle/data/sequencing/1650HC_plus_addons/CAOV4_OVARY.bam.bai	gs://fc-d6928784-e5c9-4059-807f-38fdd22ea1d4/xchip/cle/data/sequencing/1650HC_plus_addons/CAOV4_OVARY.bam	gs://fc-d6928784-e5c9-4059-807f-38fdd22ea1d4/xchip/cle/data/sequencing/1650HC_plus_addons/CAOV4_OVARY.bam.md5	CAOV4_OVARY	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G16640/Caov-4/current/Caov-4.bai	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G16640/Caov-4/current/Caov-4.bam	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G16640/Caov-4/current/Caov-4.bam.md5	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/G26214.Caov-4.2.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/G26214.Caov-4.2.bam	1dda09a6f3d3a17d6e34a17813f6f5e0	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G29750/Caov-4/v2/Caov-4.bai	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G29750/Caov-4/v2/Caov-4.bam	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G29750/Caov-4/v2/Caov-4.bam.md5												
CAPAN1_PANCREAS	ACH-000354				gs://fc-d6928784-e5c9-4059-807f-38fdd22ea1d4/xchip/cle/data/sequencing/1650HC_plus_addons/CAPAN1_PANCREAS.bam.bai	gs://fc-d6928784-e5c9-4059-807f-38fdd22ea1d4/xchip/cle/data/sequencing/1650HC_plus_addons/CAPAN1_PANCREAS.bam	gs://fc-d6928784-e5c9-4059-807f-38fdd22ea1d4/xchip/cle/data/sequencing/1650HC_plus_addons/CAPAN1_PANCREAS.bam.md5	CAPAN1_PANCREAS	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G16640/Capan-1/current/Capan-1.bai	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G16640/Capan-1/current/Capan-1.bam	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G16640/Capan-1/current/Capan-1.bam.md5	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/G27325.Capan-1.1.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/G27325.Capan-1.1.bam	05572e803c0698a1bc04a8c34c5f27a5	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G29750/Capan-1/v3/Capan-1.bai	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G29750/Capan-1/v3/Capan-1.bam	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G29750/Capan-1/v3/Capan-1.bam.md5										gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G32831/Capan-1/v1/Capan-1.bai	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G32831/Capan-1/v1/Capan-1.bam	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G32831/Capan-1/v1/Capan-1.bam.md5
